date,open,high,low,close,volume
2015-03-23,64.529999,64.550003,62.590000,63.709999,3780100
2015-03-24,63.310001,64.360001,63.169998,63.299999,2279300
2015-03-25,63.299999,63.400002,60.689999,60.959999,4822000
2015-03-26,62.540001,66.889999,61.799999,63.970001,8889000
2015-03-27,63.740002,64.500000,62.630001,64.320000,2901600
2015-03-30,64.430000,65.849998,64.430000,64.830002,1835200
2015-03-31,65.500000,65.550003,64.010002,64.019997,1816400
2015-04-01,64.300003,64.300003,62.619999,63.099998,1608300
2015-04-02,62.840000,64.059998,62.759998,63.349998,1168600
2015-04-06,63.590000,65.160004,63.400002,64.410004,1703700
2015-04-07,64.459999,67.330002,64.110001,66.410004,3183900
2015-04-08,68.000000,69.940002,67.900002,68.709999,4911500
2015-04-09,68.250000,69.900002,68.080002,69.769997,2672200
2015-04-10,69.709999,70.000000,68.839996,68.860001,2024600
2015-04-13,68.870003,69.120003,68.010002,68.199997,1160600
2015-04-14,68.000000,68.139999,66.930000,67.650002,1987600
2015-04-15,67.580002,68.220001,67.260002,67.389999,1004900
2015-04-16,67.360001,68.080002,67.099998,67.500000,870600
2015-04-17,66.910004,67.180000,66.419998,66.699997,1240700
2015-04-20,65.970001,66.410004,65.519997,66.190002,1506100
2015-04-21,65.989998,66.680000,65.730003,66.349998,779900
2015-04-22,66.360001,66.500000,65.629997,65.669998,685700
2015-04-23,65.500000,66.820000,65.349998,66.480003,855500
2015-04-24,66.430000,67.389999,66.160004,66.940002,844800
2015-04-27,67.500000,67.660004,65.519997,65.570000,1124900
2015-04-28,65.360001,65.570000,63.959999,64.660004,1220200
2015-04-29,64.580002,65.059998,63.720001,64.699997,1363800
2015-04-30,64.480003,65.089996,63.549999,63.639999,1807000
2015-05-01,63.900002,64.730003,63.410000,63.570000,2270700
2015-05-04,64.099998,64.910004,63.419998,64.760002,2053100
2015-05-05,64.570000,65.099998,64.029999,64.309998,1237300
2015-05-06,64.720001,65.139999,64.050003,65.040001,1356400
2015-05-07,64.870003,66.000000,64.570000,65.309998,1088800
2015-05-08,65.570000,66.279999,65.320000,65.489998,837400
2015-05-11,65.489998,66.180000,64.830002,65.669998,1160900
2015-05-12,65.529999,65.599998,63.830002,64.699997,1254000
2015-05-13,64.690002,65.139999,64.050003,64.410004,1089400
2015-05-14,64.410004,65.650002,63.580002,65.199997,1186000
2015-05-15,65.320000,65.559998,64.449997,64.489998,996500
2015-05-18,64.129997,65.360001,64.099998,64.580002,1343500
2015-05-19,64.309998,64.949997,62.970001,63.000000,1962000
2015-05-20,62.869999,62.930000,60.959999,61.910000,2350500
2015-05-21,61.439999,61.570000,60.070000,60.500000,3705600
2015-05-22,60.520000,61.490002,59.540001,61.160000,2901000
2015-05-26,60.320000,61.310001,59.790001,60.270000,2049300
2015-05-27,59.750000,61.730000,59.299999,61.119999,1985800
2015-05-28,61.160000,61.750000,60.910000,61.230000,1266100
2015-05-29,61.090000,61.650002,59.599998,59.790001,2754900
2015-06-01,60.290001,60.990002,59.709999,59.980000,2097200
2015-06-02,60.330002,60.650002,58.250000,59.799999,3876600
2015-06-03,60.020000,61.770000,59.320000,61.270000,2322600
2015-06-04,60.700001,61.840000,60.049999,61.349998,1395600
2015-06-05,61.930000,64.050003,61.799999,63.799999,3549200
2015-06-08,63.500000,63.730000,60.779999,61.520000,5435900
2015-06-09,65.709999,68.349998,64.809998,68.269997,16031000
2015-06-10,68.550003,68.620003,65.699997,66.769997,5547300
2015-06-11,65.550003,66.180000,64.760002,66.070000,4759700
2015-06-12,65.599998,66.769997,65.510002,66.480003,1945500
2015-06-15,66.290001,67.459999,65.820000,66.820000,1831100
2015-06-16,67.000000,67.629997,66.610001,67.260002,1411900
2015-06-17,67.239998,67.550003,66.639999,66.930000,1555400
2015-06-18,67.080002,67.639999,66.589996,66.610001,1468000
2015-06-19,66.000000,66.750000,65.699997,65.989998,3001100
2015-06-22,66.370003,66.910004,66.000000,66.339996,1753900
2015-06-23,66.720001,68.830002,66.720001,68.800003,4438700
2015-06-24,68.830002,68.879997,67.360001,67.419998,1638800
2015-06-25,67.669998,68.129997,67.199997,67.559998,1415700
2015-06-26,67.139999,68.480003,66.599998,67.089996,10089400
2015-06-29,66.500000,66.709999,64.730003,64.800003,1616700
2015-06-30,65.459999,65.470001,64.250000,65.300003,1688300
2015-07-01,65.690002,65.989998,64.750000,65.050003,1462900
2015-07-02,64.919998,65.449997,63.950001,65.180000,1365700
2015-07-06,64.870003,65.550003,63.950001,64.300003,1855100
2015-07-07,64.730003,65.940002,63.169998,65.680000,2141500
2015-07-08,65.040001,65.629997,63.830002,63.970001,1398800
2015-07-09,64.809998,65.199997,62.389999,62.459999,2206400
2015-07-10,63.230000,63.480000,62.169998,63.000000,2090100
2015-07-13,63.439999,64.480003,63.389999,64.110001,1311800
2015-07-14,64.209999,64.400002,63.680000,63.919998,1127100
2015-07-15,63.770000,64.099998,63.310001,63.419998,1429100
2015-07-16,63.310001,63.570000,62.279999,62.779999,1372400
2015-07-17,62.900002,63.169998,62.259998,62.939999,1360200
2015-07-20,62.900002,63.730000,62.770000,63.360001,888800
2015-07-21,63.430000,63.740002,62.340000,62.770000,1415800
2015-07-22,62.450001,63.279999,62.220001,62.860001,1463100
2015-07-23,63.290001,64.820000,61.900002,62.000000,1954000
2015-07-24,62.070000,62.750000,60.480000,61.240002,1991500
2015-07-27,60.790001,61.439999,59.860001,61.169998,2211100
2015-07-28,61.290001,63.730000,61.250000,63.220001,2047700
2015-07-29,63.169998,63.860001,62.450001,63.740002,1355100
2015-07-30,63.669998,63.830002,62.840000,63.070000,1614800
2015-07-31,63.290001,63.580002,62.590000,62.860001,1486600
2015-08-03,62.779999,62.959999,61.130001,61.869999,1654000
2015-08-04,62.259998,63.240002,61.849998,62.570000,1453500
2015-08-05,62.430000,63.130001,62.430000,62.689999,1433700
2015-08-06,62.910000,62.980000,61.939999,62.270000,1608100
2015-08-07,62.160000,62.480000,61.340000,62.369999,1327400
2015-08-10,63.049999,64.400002,62.619999,63.990002,1626100
2015-08-11,63.340000,64.750000,62.759998,64.449997,1519900
2015-08-12,63.720001,64.120003,61.380001,63.020000,2099100
2015-08-13,63.299999,64.949997,63.200001,64.500000,1316700
2015-08-14,64.269997,65.370003,64.150002,65.169998,1196400
2015-08-17,65.150002,66.500000,64.570000,66.370003,1712200
2015-08-18,66.349998,66.980003,66.150002,66.699997,1712600
2015-08-19,66.430000,66.430000,65.050003,65.360001,1387900
2015-08-20,64.809998,64.879997,62.799999,62.959999,1679300
2015-08-21,62.369999,63.060001,60.619999,61.950001,2080400
2015-08-24,58.400002,60.799999,55.160000,59.070000,3460400
2015-08-25,61.500000,61.900002,58.689999,58.700001,1859500
2015-08-26,60.330002,60.770000,59.049999,60.310001,2525300
2015-08-27,61.599998,63.700001,61.299999,62.639999,2906200
2015-08-28,62.619999,63.480000,61.970001,63.169998,1455600
2015-08-31,63.080002,64.430000,63.080002,64.010002,2125300
2015-09-01,62.820000,63.759998,62.220001,63.070000,1858800
2015-09-02,63.849998,65.480003,63.660000,65.360001,3224400
2015-09-03,66.050003,66.879997,64.599998,64.949997,3005600
2015-09-04,64.589996,66.110001,64.320000,65.680000,2222700
2015-09-08,66.330002,66.989998,65.330002,65.889999,3117300
2015-09-09,66.389999,66.440002,61.220001,64.050003,4524800
2015-09-10,60.070000,60.799999,52.880001,53.540001,31695300
2015-09-11,54.599998,54.650002,52.910000,54.009998,12927100
2015-09-14,53.770000,54.779999,53.150002,53.790001,5080800
2015-09-15,53.830002,54.000000,51.959999,53.369999,5670900
2015-09-16,53.220001,55.349998,52.810001,54.650002,5056200
2015-09-17,54.860001,55.119999,53.180000,53.830002,3199000
2015-09-18,53.360001,54.290001,52.639999,52.910000,3883800
2015-09-21,54.570000,55.770000,53.470001,53.980000,5421700
2015-09-22,53.270000,54.860001,53.259998,54.720001,3346800
2015-09-23,55.160000,55.529999,53.160000,53.529999,2832600
2015-09-24,53.139999,53.139999,51.980000,52.849998,2787800
2015-09-25,53.869999,54.470001,51.650002,52.580002,2895700
2015-09-28,52.110001,52.290001,50.110001,50.369999,2843600
2015-09-29,50.299999,50.959999,49.450001,49.810001,3802600
2015-09-30,50.389999,51.139999,50.000000,50.650002,2217000
2015-10-01,50.340000,50.750000,49.520000,50.279999,2695200
2015-10-02,49.820000,51.130001,49.139999,51.119999,3584300
2015-10-05,51.320000,51.869999,50.930000,51.270000,2557400
2015-10-06,51.209999,51.939999,50.869999,51.740002,2141900
2015-10-07,53.070000,54.029999,52.150002,54.000000,3513200
2015-10-08,53.680000,54.639999,53.599998,54.209999,2726200
2015-10-09,54.500000,54.549999,52.709999,52.750000,2596700
2015-10-12,52.849998,53.099998,51.810001,51.910000,1375900
2015-10-13,51.639999,51.990002,50.799999,51.580002,2222900
2015-10-14,51.720001,52.419998,51.230000,51.540001,1622000
2015-10-15,51.700001,52.520000,51.150002,52.520000,1939500
2015-10-16,54.080002,54.930000,53.000000,53.810001,4188400
2015-10-19,53.700001,54.520000,52.750000,53.259998,2058100
2015-10-20,53.110001,53.500000,52.490002,52.930000,1571500
2015-10-21,53.310001,53.380001,51.660000,52.000000,2183200
2015-10-22,50.610001,52.369999,50.009998,52.330002,5737300
2015-10-23,52.320000,52.630001,47.400002,48.490002,7717600
2015-10-26,48.560001,48.880001,47.930000,48.299999,3662900
2015-10-27,48.500000,49.029999,47.790001,48.279999,1619500
2015-10-28,48.250000,49.380001,47.389999,49.240002,3233000
2015-10-29,49.299999,49.500000,48.230000,48.790001,2024500
2015-10-30,48.689999,49.580002,48.160000,49.169998,3776800
2015-11-02,49.349998,51.119999,48.189999,51.080002,3620000
2015-11-03,51.250000,52.689999,51.009998,52.090000,2765500
2015-11-04,51.869999,52.509998,51.439999,51.680000,2093500
2015-11-05,51.939999,52.240002,51.250000,52.080002,1207500
2015-11-06,52.189999,53.150002,50.880001,51.060001,1919600
2015-11-09,50.869999,51.000000,49.290001,50.169998,1877900
2015-11-10,50.189999,50.610001,49.020000,50.080002,1885300
2015-11-11,49.959999,50.009998,47.459999,47.570000,3640700
2015-11-12,47.439999,48.900002,47.080002,48.160000,2678100
2015-11-13,47.299999,47.500000,44.230000,45.049999,5343700
2015-11-16,44.700001,45.500000,43.869999,45.240002,2375400
2015-11-17,44.990002,44.990002,43.139999,44.090000,3091000
2015-11-18,44.360001,45.759998,44.070000,45.689999,2424300
2015-11-19,45.860001,49.000000,45.740002,47.330002,5939400
2015-11-20,47.910000,51.500000,47.740002,49.279999,6003200
2015-11-23,49.520000,52.950001,48.540001,52.770000,5722800
2015-11-24,51.840000,53.310001,51.189999,52.730000,3505900
2015-11-25,53.090000,53.720001,51.970001,52.950001,1992100
2015-11-27,52.849998,52.880001,51.759998,52.500000,891600
2015-11-30,49.279999,50.000000,47.540001,47.820000,8461100
2015-12-01,48.840000,49.200001,47.750000,49.049999,4428100
2015-12-02,48.919998,49.529999,48.549999,49.000000,2320700
2015-12-03,49.419998,49.700001,48.630001,49.119999,3281300
2015-12-04,49.000000,49.310001,46.779999,49.180000,3591300
2015-12-07,49.020000,51.930000,48.119999,51.790001,5749000
2015-12-08,51.270000,52.389999,50.680000,52.160000,5806300
2015-12-09,46.939999,50.389999,45.049999,45.320000,19809600
2015-12-10,44.730000,46.500000,44.619999,45.950001,6151500
2015-12-11,45.389999,46.639999,45.099998,46.119999,4326300
2015-12-14,46.090000,47.849998,45.869999,47.790001,3424100
2015-12-15,47.900002,49.790001,47.509998,49.259998,3222500
2015-12-16,49.730000,50.700001,49.189999,49.970001,3937400
2015-12-17,50.549999,51.240002,49.750000,50.000000,3128400
2015-12-18,49.750000,51.070000,49.049999,50.259998,2731800
2015-12-21,50.369999,51.990002,50.349998,51.900002,2583700
2015-12-22,51.759998,53.349998,51.580002,53.150002,2522500
2015-12-23,53.669998,53.959999,52.480000,52.889999,2052600
2015-12-24,52.720001,53.590000,52.430000,53.189999,832800
2015-12-28,52.840000,54.150002,52.599998,53.169998,2158000
2015-12-29,53.250000,53.750000,51.880001,52.369999,2014600
2015-12-30,52.410000,52.799999,51.340000,51.590000,1683600
2015-12-31,51.709999,53.540001,51.590000,52.470001,1747100
2016-01-04,53.709999,56.209999,53.529999,55.860001,7252300
2016-01-05,56.200001,56.669998,55.160000,55.590000,3139700
2016-01-06,54.950001,55.639999,54.529999,54.910000,2776900
2016-01-07,54.000000,56.000000,53.750000,54.790001,4041300
2016-01-08,55.430000,55.770000,52.970001,53.910000,3170900
2016-01-11,54.490002,55.090000,52.709999,54.730000,3344000
2016-01-12,59.919998,61.299999,56.279999,56.820000,12958800
2016-01-13,57.990002,58.279999,55.119999,55.970001,3413900
2016-01-14,56.060001,57.380001,53.599998,56.630001,3625600
2016-01-15,55.180000,56.340000,52.900002,55.709999,3955200
2016-01-19,56.180000,57.480000,55.560001,56.740002,3150700
2016-01-20,55.529999,56.700001,53.180000,55.950001,3217000
2016-01-21,56.860001,59.029999,54.849998,57.090000,3749700
2016-01-22,57.919998,58.380001,56.150002,58.029999,2204500
2016-01-25,58.669998,58.669998,57.020000,57.630001,2277600
2016-01-26,58.730000,59.330002,57.610001,58.590000,2630300
2016-01-27,58.590000,59.910000,58.389999,58.810001,2577800
2016-01-28,59.709999,60.669998,59.049999,59.599998,2772500
2016-01-29,59.500000,62.070000,59.500000,62.070000,3337000
2016-02-01,61.250000,61.630001,59.639999,60.820000,2403000
2016-02-02,61.240002,63.500000,61.119999,62.009998,3621400
2016-02-03,61.889999,63.139999,60.490002,63.020000,3174300
2016-02-04,62.259998,63.340000,61.660000,62.630001,2044700
2016-02-05,62.380001,63.130001,59.880001,60.750000,2662300
2016-02-08,59.990002,60.110001,55.369999,57.959999,5137000
2016-02-09,57.430000,57.930000,54.599998,56.880001,3692600
2016-02-10,56.810001,58.549999,56.750000,57.680000,1963100
2016-02-11,56.720001,57.740002,55.439999,57.220001,2188600
2016-02-12,57.610001,58.930000,56.560001,58.840000,1497200
2016-02-16,59.529999,60.459999,58.930000,59.799999,1515000
2016-02-17,60.139999,61.430000,59.930000,60.509998,1817900
2016-02-18,60.880001,61.369999,60.130001,60.660000,1501200
2016-02-19,60.160000,60.840000,58.150002,60.759998,1845900
2016-02-22,61.290001,62.139999,59.980000,60.500000,2298300
2016-02-23,60.459999,61.580002,59.529999,60.630001,1446300
2016-02-24,60.310001,60.919998,59.060001,60.810001,1821900
2016-02-25,60.900002,62.799999,60.599998,61.349998,1913900
2016-02-26,61.660000,62.000000,60.810001,61.560001,1585100
2016-02-29,61.240002,63.430000,60.990002,62.730000,2077600
2016-03-01,62.709999,63.299999,62.290001,62.740002,2375100
2016-03-02,62.520000,63.669998,62.380001,62.790001,1671000
2016-03-03,62.840000,62.930000,61.540001,61.779999,1902600
2016-03-04,61.840000,62.110001,61.029999,61.220001,1938700
2016-03-07,60.889999,62.090000,60.779999,62.000000,1593100
2016-03-08,61.590000,62.959999,61.470001,62.220001,1481900
2016-03-09,62.270000,62.490002,61.209999,62.130001,1129000
2016-03-10,62.759998,63.680000,62.400002,63.230000,1360700
2016-03-11,63.520000,64.680000,63.330002,64.419998,2250200
2016-03-14,64.180000,64.989998,63.939999,64.730003,1591200
2016-03-15,63.720001,63.720001,61.950001,62.980000,2220800
2016-03-16,62.959999,62.959999,61.680000,62.279999,1264800
2016-03-17,61.779999,63.220001,61.500000,62.799999,1509500
2016-03-18,62.500000,63.419998,62.369999,62.509998,1722900
2016-03-21,61.389999,61.599998,58.759998,60.209999,3669900
2016-03-22,59.849998,60.500000,58.810001,60.330002,1385300
2016-03-23,59.950001,60.810001,59.580002,60.070000,1330800
2016-03-24,60.369999,61.080002,59.650002,60.889999,1148500
2016-03-28,61.130001,61.450001,60.070000,60.520000,1963500
2016-03-29,60.580002,61.720001,60.020000,61.240002,3932700
2016-03-30,65.500000,68.449997,65.300003,67.800003,10801700
2016-03-31,68.190002,68.500000,66.349998,67.709999,3896500
2016-04-01,66.970001,68.910004,66.959999,68.690002,2942200
2016-04-04,68.949997,69.730003,67.440002,67.599998,2696300
2016-04-05,67.160004,67.529999,66.209999,66.730003,1979100
2016-04-06,66.889999,66.889999,65.129997,65.739998,2567400
2016-04-07,65.449997,66.400002,64.589996,64.989998,1884400
2016-04-08,65.279999,65.410004,62.680000,63.750000,2135200
2016-04-11,63.849998,64.309998,61.040001,61.230000,3409900
2016-04-12,61.470001,62.480000,60.389999,61.910000,2582800
2016-04-13,61.959999,63.389999,61.669998,63.250000,1963300
2016-04-14,63.310001,64.480003,63.000000,64.199997,2965200
2016-04-15,63.880001,65.330002,63.599998,64.800003,2006000
2016-04-18,64.169998,65.800003,64.070000,65.480003,1586400
2016-04-19,65.669998,66.680000,65.330002,66.480003,1471300
2016-04-20,66.480003,67.720001,66.279999,67.129997,2180600
2016-04-21,67.889999,68.239998,65.989998,66.510002,1963800
2016-04-22,66.540001,66.849998,65.580002,66.239998,1170400
2016-04-25,66.410004,66.480003,65.199997,66.000000,1212100
2016-04-26,65.809998,66.459999,65.660004,66.449997,1081400
2016-04-27,66.209999,66.410004,65.070000,65.639999,960900
2016-04-28,65.480003,66.459999,65.169998,65.570000,1383600
2016-04-29,65.540001,65.980003,64.870003,65.550003,1165500
2016-05-02,65.949997,67.080002,65.309998,66.720001,1419300
2016-05-03,66.199997,66.690002,64.900002,65.540001,1891200
2016-05-04,65.300003,65.949997,64.900002,65.199997,1104000
2016-05-05,64.540001,64.930000,63.040001,63.410000,1993900
2016-05-06,63.320000,63.320000,60.820000,62.810001,2674900
2016-05-09,62.880001,64.449997,62.549999,64.029999,1908500
2016-05-10,63.419998,64.300003,63.279999,64.209999,1115400
2016-05-11,63.250000,63.770000,60.959999,61.990002,2817300
2016-05-12,62.240002,62.680000,61.279999,61.619999,2095200
2016-05-13,61.509998,62.560001,60.099998,61.580002,1958100
2016-05-16,60.480000,61.189999,59.849998,60.759998,2214900
2016-05-17,60.720001,61.669998,60.340000,60.900002,1580300
2016-05-18,60.520000,60.689999,59.669998,60.070000,1796100
2016-05-19,59.930000,61.470001,59.680000,61.099998,1517400
2016-05-20,61.230000,62.849998,61.009998,62.490002,1740400
2016-05-23,62.549999,63.619999,61.720001,61.939999,1537000
2016-05-24,62.009998,63.500000,62.009998,63.160000,1554200
2016-05-25,62.790001,63.430000,62.549999,63.150002,1092600
2016-05-26,63.130001,63.619999,62.639999,63.139999,961900
2016-05-27,63.450001,64.800003,63.000000,64.690002,1239500
2016-05-31,64.690002,65.139999,63.759998,65.029999,2030200
2016-06-01,64.500000,66.680000,64.449997,66.169998,3189800
2016-06-02,66.080002,67.349998,65.980003,67.129997,2561600
2016-06-03,67.489998,67.769997,66.699997,67.239998,1757000
2016-06-06,67.010002,68.809998,67.000000,68.750000,3129500
2016-06-07,68.550003,68.750000,66.959999,68.139999,5429500
2016-06-08,69.040001,71.949997,67.300003,71.480003,10395200
2016-06-09,71.040001,72.540001,70.599998,72.320000,4008500
2016-06-10,71.269997,71.730003,69.690002,70.540001,3144300
2016-06-13,70.070000,71.199997,70.000000,70.209999,2255300
2016-06-14,70.000000,70.699997,69.260002,70.379997,1799000
2016-06-15,70.470001,71.889999,70.309998,70.730003,2073900
2016-06-16,70.860001,71.830002,70.330002,71.790001,1960000
2016-06-17,71.730003,72.059998,71.180000,71.709999,1701400
2016-06-20,72.650002,73.220001,71.699997,71.779999,1128100
2016-06-21,71.500000,72.379997,71.199997,71.879997,1050300
2016-06-22,72.000000,72.260002,71.150002,71.360001,1668300
2016-06-23,71.919998,72.370003,71.150002,71.820000,1396100
2016-06-24,70.080002,70.900002,69.459999,69.620003,3967900
2016-06-27,69.080002,69.269997,67.080002,69.000000,3491100
2016-06-28,69.410004,70.129997,68.510002,69.870003,1394100
2016-06-29,70.220001,72.000000,70.110001,71.650002,1759400
2016-06-30,71.690002,73.860001,71.650002,73.860001,2705700
2016-07-01,73.879997,74.809998,73.750000,73.959999,1566000
2016-07-05,73.489998,74.220001,72.889999,73.279999,963000
2016-07-06,73.370003,74.559998,73.059998,74.410004,1264300
2016-07-07,74.500000,75.250000,74.139999,75.199997,1438200
2016-07-08,75.500000,77.019997,75.239998,76.720001,1754200
2016-07-11,76.330002,77.230003,76.320000,76.489998,1353300
2016-07-12,76.480003,77.250000,76.150002,76.620003,894100
2016-07-13,76.910004,76.910004,75.870003,76.809998,1187900
2016-07-14,77.809998,77.959999,77.050003,77.419998,1276900
2016-07-15,77.500000,78.199997,77.190002,77.800003,1117600
2016-07-18,77.379997,78.400002,77.099998,77.750000,1425600
2016-07-19,78.209999,78.209999,76.959999,77.300003,1335800
2016-07-20,77.599998,77.739998,76.930000,77.169998,1383200
2016-07-21,76.900002,77.010002,75.790001,76.550003,1788300
2016-07-22,76.500000,76.669998,75.720001,76.139999,1645400
2016-07-25,76.129997,77.820000,76.099998,77.580002,1314900
2016-07-26,77.510002,78.500000,76.760002,77.180000,1014600
2016-07-27,77.260002,77.500000,75.750000,76.820000,1001700
2016-07-28,76.970001,77.680000,76.320000,77.379997,729900
2016-07-29,77.500000,77.820000,76.690002,77.650002,717000
2016-08-01,77.599998,78.790001,77.540001,78.330002,1222300
2016-08-02,78.330002,78.580002,76.790001,76.949997,1324400
2016-08-03,75.599998,77.790001,72.860001,77.400002,2906700
2016-08-04,77.580002,78.419998,77.099998,77.410004,915500
2016-08-05,78.050003,78.400002,77.129997,77.800003,889500
2016-08-08,77.849998,78.959999,77.849998,78.519997,1055900
2016-08-09,78.190002,78.339996,77.400002,77.739998,657700
2016-08-10,77.720001,78.739998,77.440002,77.930000,640400
2016-08-11,78.720001,80.190002,78.639999,79.720001,1138900
2016-08-12,79.720001,79.980003,78.940002,79.339996,714400
2016-08-15,79.959999,80.889999,79.550003,80.269997,1334700
2016-08-16,80.290001,80.540001,79.790001,79.870003,994000
2016-08-17,79.970001,80.080002,77.809998,78.540001,1402100
2016-08-18,78.199997,80.209999,78.199997,80.089996,1067400
2016-08-19,80.160004,80.970001,80.070000,80.650002,883600
2016-08-22,80.620003,80.790001,79.750000,80.110001,723200
2016-08-23,80.510002,81.050003,80.000000,80.239998,976000
2016-08-24,80.230003,81.129997,79.919998,80.180000,1336600
2016-08-25,80.190002,81.809998,79.980003,80.589996,1936100
2016-08-26,80.349998,81.239998,78.169998,78.190002,3088500
2016-08-29,78.320000,79.410004,77.800003,78.260002,2998500
2016-08-30,78.080002,78.720001,75.980003,76.849998,3114600
2016-08-31,76.940002,77.970001,76.370003,76.510002,2404000
2016-09-01,75.889999,77.580002,75.120003,76.660004,5500100
2016-09-02,70.580002,71.650002,68.379997,68.570000,17726000
2016-09-06,68.639999,68.839996,66.970001,67.680000,5388000
2016-09-07,67.510002,68.269997,67.050003,68.230003,3403700
2016-09-08,67.220001,67.559998,65.949997,66.080002,3429600
2016-09-09,65.589996,65.930000,64.709999,64.800003,2743000
2016-09-12,64.430000,66.129997,64.349998,66.000000,2716900
2016-09-13,65.830002,66.160004,64.559998,65.930000,3179000
2016-09-14,66.230003,67.400002,65.800003,66.150002,2444700
2016-09-15,65.750000,66.769997,65.169998,66.050003,1512600
2016-09-16,66.320000,66.669998,65.760002,65.980003,1824400
2016-09-19,66.080002,66.550003,65.419998,65.809998,1261900
2016-09-20,66.300003,66.300003,65.349998,65.690002,951300
2016-09-21,65.500000,65.940002,64.489998,65.400002,1753900
2016-09-22,66.110001,66.290001,65.360001,65.730003,1731700
2016-09-23,65.730003,65.959999,65.120003,65.190002,1522800
2016-09-26,65.110001,65.110001,63.860001,64.029999,1574400
2016-09-27,64.190002,64.599998,62.889999,64.519997,2160800
2016-09-28,64.500000,64.500000,63.279999,63.509998,1516100
2016-09-29,62.779999,63.130001,60.939999,60.990002,3583200
2016-09-30,60.959999,61.410000,60.169998,60.980000,2821900
2016-10-03,60.919998,61.230000,60.160000,60.299999,1509100
2016-10-04,60.150002,60.240002,59.049999,59.389999,3362000
2016-10-05,59.459999,62.430000,58.869999,59.189999,4592300
2016-10-06,59.310001,59.380001,58.459999,58.520000,2365800
2016-10-07,58.509998,59.000000,57.930000,58.290001,2650300
2016-10-10,58.580002,59.090000,57.770000,57.810001,1261500
2016-10-11,57.740002,58.040001,56.599998,56.759998,2488300
2016-10-12,57.029999,57.660000,56.759998,57.150002,1780500
2016-10-13,56.790001,58.220001,56.470001,57.599998,2375900
2016-10-14,57.700001,57.970001,56.430000,56.619999,1962600
